,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-05-25,250.860001,253.179993,250.860001,251.5,241.873062,841200.0,841200.0,0.64,0.255,251.84666,"May 25, 18",0.00255
2018-05-24,250.179993,252.009995,248.5,251.740005,242.103882,1496300.0,1496300.0,1.56001,0.624,250.75,"May 24, 18",0.00624
2018-05-23,252.020004,252.020004,248.619995,250.470001,240.882492,1106800.0,1106800.0,-1.55,-0.615,250.37,"May 23, 18",-0.00615
2018-05-22,255.149994,256.299988,252.350006,252.589996,242.921341,1011300.0,1011300.0,-2.56,-1.003,253.74666,"May 22, 18",-0.01003
2018-05-21,251.0,254.940002,250.679993,254.660004,244.912125,1384200.0,1384200.0,3.66,1.458,253.42667,"May 21, 18",0.01458
2018-05-18,247.880005,249.729996,246.710007,249.449997,239.901535,1195700.0,1195700.0,1.56999,0.633,248.63,"May 18, 18",0.00633
2018-05-17,247.690002,250.229996,247.279999,248.460007,238.949448,1084000.0,1084000.0,0.77,0.311,248.65667,"May 17, 18",0.00311
2018-05-16,247.779999,248.720001,246.539993,247.119995,237.660736,1101200.0,1101200.0,-0.66,-0.266,247.46,"May 16, 18",-0.00266
2018-05-15,249.479996,249.580002,246.25,247.339996,237.87233,1638200.0,1638200.0,-2.14,-0.858,247.72333,"May 15, 18",-0.00858
2018-05-14,252.600006,253.779999,250.75,251.350006,241.728851,1047600.0,1047600.0,-1.25,-0.495,251.96,"May 14, 18",-0.00495
2018-05-11,248.220001,252.199997,247.970001,250.899994,241.296021,1941200.0,1941200.0,2.67999,1.08,250.35666,"May 11, 18",0.0108
2018-05-10,244.649994,248.210007,244.490005,247.699997,238.218506,1232900.0,1232900.0,3.05,1.247,246.8,"May 10, 18",0.01247
2018-05-09,243.110001,244.309998,241.080002,244.169998,234.823654,1388700.0,1388700.0,1.06,0.436,243.18667,"May 09, 18",0.00436
2018-05-08,240.979996,245.330002,240.899994,241.949997,232.688629,1682500.0,1682500.0,0.97,0.403,242.72666,"May 08, 18",0.00403
2018-05-07,245.690002,246.720001,242.309998,243.119995,233.813843,1308600.0,1308600.0,-2.57001,-1.046,244.05,"May 07, 18",-0.01046
2018-05-04,240.550003,246.139999,238.570007,244.940002,235.564163,989500.0,989500.0,4.39,1.825,243.21667,"May 04, 18",0.01825
2018-05-03,239.25,243.800003,236.610001,242.149994,232.880966,1355400.0,1355400.0,2.89999,1.212,240.85333,"May 03, 18",0.01212
2018-05-02,243.779999,243.910004,238.740005,240.600006,231.390289,1461900.0,1461900.0,-3.17999,-1.304,241.08334,"May 02, 18",-0.01304
2018-05-01,247.229996,248.309998,243.259995,244.660004,235.294907,1599400.0,1599400.0,-2.56999,-1.04,245.41,"May 01, 18",-0.0104
2018-04-30,251.089996,252.940002,246.669998,247.199997,237.737686,1603400.0,1603400.0,-3.89,-1.549,248.93667,"April 30, 18",-0.01549
2018-04-27,246.929993,250.889999,245.710007,250.330002,240.747849,1243600.0,1243600.0,3.40001,1.377,248.97667,"April 27, 18",0.01377
2018-04-26,247.199997,250.539993,244.589996,246.929993,237.477997,1708400.0,1708400.0,-0.27,-0.109,247.35333,"April 26, 18",-0.00109
2018-04-25,245.470001,248.009995,243.570007,246.899994,237.449127,1316000.0,1316000.0,1.42999,0.583,246.16,"April 25, 18",0.00583
2018-04-24,250.389999,253.889999,243.240005,245.559998,236.160416,1817800.0,1817800.0,-4.83,-1.929,247.56333,"April 24, 18",-0.01929
2018-04-23,247.339996,249.380005,246.669998,248.820007,239.295639,813900.0,813900.0,1.48001,0.598,248.29,"April 23, 18",0.00598
2018-04-20,251.710007,252.470001,245.5,247.119995,237.660736,1512500.0,1512500.0,-4.59001,-1.824,248.36333,"April 20, 18",-0.01824
2018-04-19,254.979996,254.979996,249.589996,251.589996,241.959641,1483900.0,1483900.0,-3.39,-1.33,252.05333,"April 19, 18",-0.0133
2018-04-18,252.229996,257.470001,250.029999,255.529999,245.748795,2186200.0,2186200.0,3.3,1.308,254.34333,"April 18, 18",0.01308
2018-04-17,251.720001,253.149994,250.380005,252.0,242.353943,1351800.0,1351800.0,0.28,0.111,251.84333,"April 17, 18",0.00111
2018-04-16,245.619995,251.080002,245.619995,250.029999,240.459351,1417400.0,1417400.0,4.41,1.795,248.91,"April 16, 18",0.01795
2018-04-13,243.619995,246.949997,243.100006,244.490005,235.131409,1651800.0,1651800.0,0.87001,0.357,244.84667,"April 13, 18",0.00357
2018-04-12,239.539993,243.580002,239.429993,241.910004,232.650146,1167800.0,1167800.0,2.37001,0.989,241.64,"April 12, 18",0.00989
2018-04-11,236.119995,238.910004,235.779999,238.0,228.889816,906000.0,906000.0,1.88001,0.796,237.56333,"April 11, 18",0.00796
2018-04-10,238.0,240.759995,236.949997,238.0,228.889816,1649200.0,1649200.0,0.0,0.0,238.57,"April 10, 18",0.0
2018-04-09,235.699997,238.380005,234.059998,234.320007,225.350693,1385400.0,1385400.0,-1.37999,-0.585,235.58667,"April 09, 18",-0.00585
2018-04-06,239.279999,239.630005,231.710007,234.289993,225.321823,1447000.0,1447000.0,-4.99001,-2.085,235.21,"April 06, 18",-0.02085
2018-04-05,239.309998,241.940002,237.190002,241.070007,231.842316,1153600.0,1153600.0,1.76001,0.735,240.06667,"April 05, 18",0.00735
2018-04-04,236.509995,239.100006,232.529999,238.759995,229.620712,2027400.0,2027400.0,2.25,0.951,236.79667,"April 04, 18",0.00951
2018-04-03,239.220001,241.289993,237.080002,241.039993,231.813461,1540100.0,1540100.0,1.81999,0.761,239.80333,"April 03, 18",0.00761
2018-04-02,239.190002,241.880005,235.199997,238.5,229.370682,2063900.0,2063900.0,-0.69,-0.288,238.52667,"April 02, 18",-0.00288
2018-03-29,236.940002,242.580002,236.800003,240.110001,230.919037,1923500.0,1923500.0,3.17,1.338,239.83,"March 29, 18",0.01338
2018-03-28,234.639999,237.0,232.429993,234.800003,225.812332,1882000.0,1882000.0,0.16,0.068,234.74333,"March 28, 18",0.00068
2018-03-27,240.320007,241.270004,233.179993,234.639999,225.658447,1907100.0,1907100.0,-5.68001,-2.364,236.36333,"March 27, 18",-0.02364
2018-03-26,233.75,240.089996,231.520004,239.850006,230.669006,2659400.0,2659400.0,6.10001,2.61,237.15334,"March 26, 18",0.0261
2018-03-23,237.059998,238.740005,228.899994,229.479996,220.695908,2666300.0,2666300.0,-7.58,-3.198,232.37333,"March 23, 18",-0.03198
2018-03-22,246.0,246.0,235.389999,236.270004,227.226044,4249800.0,4249800.0,-9.73,-3.955,239.22,"March 22, 18",-0.03955
2018-03-21,252.25,258.0,249.009995,249.020004,239.488007,4843700.0,4843700.0,-3.23,-1.28,252.01,"March 21, 18",-0.0128
2018-03-20,250.550003,254.020004,249.380005,251.990005,242.344299,3398100.0,3398100.0,1.44,0.575,251.79667,"March 20, 18",0.00575
2018-03-19,251.220001,252.800003,246.300003,249.610001,240.055405,1984000.0,1984000.0,-1.61,-0.641,249.57,"March 19, 18",-0.00641
2018-03-16,248.490005,254.119995,248.020004,252.029999,242.382797,2167000.0,2167000.0,3.53999,1.425,251.39,"March 16, 18",0.01425
2018-03-15,247.550003,251.619995,247.220001,247.399994,237.930008,1732100.0,1732100.0,-0.15001,-0.061,248.74666,"March 15, 18",-0.00061
2018-03-14,252.240005,252.5,246.570007,246.910004,237.458786,1539300.0,1539300.0,-5.33,-2.113,248.66,"March 14, 18",-0.02113
2018-03-13,247.580002,252.740005,246.779999,250.770004,241.17099,1950400.0,1950400.0,3.19,1.288,250.09667,"March 13, 18",0.01288
2018-03-12,247.080002,248.5,245.649994,246.539993,237.102936,1277100.0,1277100.0,-0.54001,-0.219,246.89666,"March 12, 18",-0.00219
2018-03-09,242.429993,247.389999,240.940002,247.119995,237.660736,1644700.0,1644700.0,4.69,1.935,245.15,"March 09, 18",0.01935
2018-03-08,242.0,242.009995,236.179993,240.470001,230.784393,1837500.0,1837500.0,-1.53,-0.632,239.55333,"March 08, 18",-0.00632
2018-03-07,240.0,243.410004,239.5,241.679993,231.945679,1648200.0,1648200.0,1.67999,0.7,241.53,"March 07, 18",0.007
2018-03-06,243.570007,244.619995,241.580002,243.039993,233.250885,1434900.0,1434900.0,-0.53001,-0.218,243.08,"March 06, 18",-0.00218
2018-03-05,239.399994,243.110001,237.199997,241.940002,232.195175,1064200.0,1064200.0,2.54001,1.061,240.75,"March 05, 18",0.01061
2018-03-02,241.580002,242.820007,238.0,241.309998,231.590591,1729900.0,1729900.0,-0.27,-0.112,240.71,"March 02, 18",-0.00112
2018-03-01,246.350006,250.470001,242.490005,243.699997,233.884323,1967800.0,1967800.0,-2.65001,-1.076,245.55333,"March 01, 18",-0.01076
2018-02-28,249.559998,251.600006,246.259995,246.410004,236.485153,1739400.0,1739400.0,-3.14999,-1.262,248.09,"February 28, 18",-0.01262
2018-02-27,254.630005,255.919998,248.610001,248.740005,238.721329,1393700.0,1393700.0,-5.89,-2.313,251.09,"February 27, 18",-0.02313
2018-02-26,253.0,255.149994,250.0,254.509995,244.258926,1534300.0,1534300.0,1.51,0.597,253.22,"February 26, 18",0.00597
2018-02-23,248.220001,252.240005,247.5,252.220001,242.061172,1806900.0,1806900.0,4.0,1.611,250.65334,"February 23, 18",0.01611
2018-02-22,244.149994,248.190002,244.050003,245.429993,235.544617,1383500.0,1383500.0,1.28,0.524,245.89,"February 22, 18",0.00524
2018-02-21,241.0,247.75,241.0,243.300003,233.500412,1281300.0,1281300.0,2.3,0.954,244.01667,"February 21, 18",0.00954
2018-02-20,243.360001,244.300003,240.25,240.979996,231.27388,1125400.0,1125400.0,-2.38001,-0.978,241.84333,"February 20, 18",-0.00978
2018-02-16,244.0,247.720001,242.600006,244.190002,234.354599,1476800.0,1476800.0,0.19,0.078,244.83667,"February 16, 18",0.00078
2018-02-15,241.919998,245.130005,238.669998,245.029999,235.160751,1707700.0,1707700.0,3.11,1.286,242.94333,"February 15, 18",0.01286
2018-02-14,239.75,242.330002,238.850006,240.820007,231.120346,1817100.0,1817100.0,1.07001,0.446,240.66667,"February 14, 18",0.00446
2018-02-13,238.740005,241.529999,236.720001,240.320007,230.640472,1537700.0,1537700.0,1.58,0.662,239.52334,"February 13, 18",0.00662
2018-02-12,236.809998,241.380005,235.399994,239.929993,230.266174,2667200.0,2667200.0,3.11999,1.318,238.90333,"February 12, 18",0.01318
2018-02-09,235.699997,239.0,226.199997,235.320007,225.841858,5153300.0,5153300.0,-0.37999,-0.161,233.50667,"February 09, 18",-0.00161
2018-02-08,251.649994,251.649994,239.139999,239.270004,229.632767,2735400.0,2735400.0,-12.37999,-4.92,243.35333,"February 08, 18",-0.0492
2018-02-07,248.960007,254.470001,248.509995,251.149994,241.034271,1520100.0,1520100.0,2.18999,0.88,251.37666,"February 07, 18",0.0088
2018-02-06,244.440002,254.119995,242.509995,250.179993,240.103333,3366200.0,3366200.0,5.73999,2.348,248.93666,"February 06, 18",0.02348
2018-02-05,252.479996,259.130005,248.360001,248.5,238.490967,2315400.0,2315400.0,-3.98,-1.576,251.99667,"February 05, 18",-0.01576
2018-02-02,260.579987,261.23999,255.720001,255.869995,245.564133,1655000.0,1655000.0,-4.70999,-1.808,257.61,"February 02, 18",-0.01808
2018-02-01,258.149994,265.670013,257.329987,261.829987,251.284042,2318100.0,2318100.0,3.67999,1.426,261.61,"February 01, 18",0.01426
2018-01-31,263.700012,267.170013,261.660004,262.480011,251.907913,1764600.0,1764600.0,-1.22,-0.463,263.77001,"January 31, 18",-0.00463
2018-01-30,266.540009,266.839996,259.51001,261.459991,250.928986,2455400.0,2455400.0,-5.08002,-1.906,262.60333,"January 30, 18",-0.01906
2018-01-29,267.5,270.549988,267.269989,267.690002,256.908112,1153300.0,1153300.0,0.19,0.071,268.50333,"January 29, 18",0.00071
2018-01-26,268.51001,269.0,265.690002,268.850006,258.021332,1522200.0,1522200.0,0.34,0.127,267.84667,"January 26, 18",0.00127
2018-01-25,271.100006,271.100006,266.769989,268.040009,257.244049,1603500.0,1603500.0,-3.06,-1.129,268.63667,"January 25, 18",-0.01129
2018-01-24,272.440002,272.880005,268.820007,270.410004,259.518555,1421700.0,1421700.0,-2.03,-0.745,270.70334,"January 24, 18",-0.00745
2018-01-23,273.950012,273.950012,271.320007,272.019989,261.06369,1182800.0,1182800.0,-1.93002,-0.705,272.43,"January 23, 18",-0.00705
2018-01-22,273.049988,274.100006,271.299988,273.890015,262.858368,1006300.0,1006300.0,0.84003,0.308,273.09667,"January 22, 18",0.00308
2018-01-19,272.779999,274.380005,269.820007,274.320007,263.270996,1420400.0,1420400.0,1.54001,0.565,272.84001,"January 19, 18",0.00565
2018-01-18,272.269989,274.660004,270.649994,272.179993,261.217194,1903100.0,1903100.0,-0.09,-0.033,272.49666,"January 18, 18",-0.00033
2018-01-17,270.640015,271.899994,268.049988,271.48999,260.554962,1378100.0,1378100.0,0.84997,0.314,270.47999,"January 17, 18",0.00314
2018-01-16,272.269989,273.160004,267.209991,269.579987,258.721954,1668600.0,1668600.0,-2.69,-0.988,269.98333,"January 16, 18",-0.00988
2018-01-12,271.25,271.899994,269.559998,271.850006,260.900513,1342900.0,1342900.0,0.60001,0.221,271.10333,"January 12, 18",0.00221
2018-01-11,268.5,271.200012,267.630005,271.190002,260.267029,1652100.0,1652100.0,2.69,1.002,270.00667,"January 11, 18",0.01002
2018-01-10,265.299988,268.720001,263.619995,268.01001,257.215149,1644400.0,1644400.0,2.71002,1.021,266.78334,"January 10, 18",0.01021
2018-01-09,270.0,271.0,267.0,267.75,256.965668,1648300.0,1648300.0,-2.25,-0.833,268.58333,"January 09, 18",-0.00833
2018-01-08,268.899994,270.170013,266.890015,268.660004,257.838959,1956000.0,1956000.0,-0.23999,-0.089,268.57334,"January 08, 18",-0.00089
2018-01-05,266.25,271.390015,263.619995,265.920013,255.209351,2863900.0,2863900.0,-0.32999,-0.124,266.97667,"January 05, 18",-0.00124
2018-01-04,262.290009,266.220001,262.0,264.880005,254.211258,2600400.0,2600400.0,2.59,0.987,264.36667,"January 04, 18",0.00987
2018-01-03,257.26001,261.570007,256.01001,260.820007,250.314758,2149600.0,2149600.0,3.56,1.384,259.46667,"January 03, 18",0.01384
2018-01-02,250.830002,257.600006,250.0,257.600006,247.224457,2461300.0,2461300.0,6.77,2.699,255.06667,"January 02, 18",0.02699
2017-12-29,249.0,250.699997,248.580002,249.539993,239.489075,1162200.0,1162200.0,0.53999,0.217,249.60666,"December 29, 17",0.00217
2017-12-28,250.0,250.619995,247.270004,248.320007,238.318253,1003400.0,1003400.0,-1.67999,-0.672,248.73667,"December 28, 17",-0.00672
2017-12-27,250.259995,250.350006,248.809998,250.029999,239.959366,890200.0,890200.0,-0.23,-0.092,249.73,"December 27, 17",-0.00092
2017-12-26,250.399994,251.25,249.210007,249.639999,239.585083,755900.0,755900.0,-0.76,-0.304,250.03334,"December 26, 17",-0.00304
2017-12-22,250.559998,251.550003,249.169998,250.020004,239.949783,1341200.0,1341200.0,-0.53999,-0.216,250.24667,"December 22, 17",-0.00216
2017-12-21,253.839996,255.110001,248.759995,250.169998,240.093735,3257100.0,3257100.0,-3.67,-1.446,251.34666,"December 21, 17",-0.01446
2017-12-20,252.600006,253.240005,246.600006,251.070007,240.957474,5898100.0,5898100.0,-1.53,-0.606,250.30334,"December 20, 17",-0.00606
2017-12-19,242.110001,243.520004,240.350006,242.539993,232.771042,2330000.0,2330000.0,0.42999,0.178,242.13667,"December 19, 17",0.00178
2017-12-18,243.0,243.75,241.100006,241.910004,232.166397,1977900.0,1977900.0,-1.09,-0.449,242.25334,"December 18, 17",-0.00449
2017-12-15,240.5,241.740005,239.559998,240.050003,230.381302,2227000.0,2227000.0,-0.45,-0.187,240.45,"December 15, 17",-0.00187
2017-12-14,242.229996,242.820007,238.309998,238.5,228.893753,1537000.0,1537000.0,-3.73,-1.54,239.87667,"December 14, 17",-0.0154
2017-12-13,240.389999,243.479996,239.5,242.020004,232.272018,1204800.0,1204800.0,1.63001,0.678,241.66667,"December 13, 17",0.00678
2017-12-12,238.649994,241.369995,238.020004,239.5,229.85347,1731100.0,1731100.0,0.85001,0.356,239.63,"December 12, 17",0.00356
2017-12-11,239.669998,241.110001,237.259995,238.610001,228.999344,1423000.0,1423000.0,-1.06,-0.442,238.99333,"December 11, 17",-0.00442
2017-12-08,240.270004,241.0,238.809998,240.729996,231.033936,1196600.0,1196600.0,0.45999,0.191,240.18,"December 08, 17",0.00191
2017-12-07,236.410004,240.279999,235.75,239.300003,229.181686,1232200.0,1232200.0,2.89,1.222,238.44333,"December 07, 17",0.01222
2017-12-06,234.649994,237.770004,233.669998,236.389999,226.39473,1523400.0,1523400.0,1.74,0.742,235.94333,"December 06, 17",0.00742
2017-12-05,238.300003,239.509995,235.070007,235.399994,225.446609,1592100.0,1592100.0,-2.90001,-1.217,236.66,"December 05, 17",-0.01217
2017-12-04,234.770004,243.059998,233.789993,239.050003,228.942245,3049700.0,3049700.0,4.28,1.823,238.63333,"December 04, 17",0.01823
2017-12-01,231.720001,232.990005,226.169998,230.839996,221.079407,1809900.0,1809900.0,-0.88,-0.38,230.0,"December 01, 17",-0.0038
2017-11-30,227.330002,233.889999,227.330002,231.460007,221.673203,2789100.0,2789100.0,4.13,1.817,230.89334,"November 30, 17",0.01817
2017-11-29,218.919998,226.479996,218.770004,225.929993,216.376984,1881800.0,1881800.0,7.01,3.202,223.72666,"November 29, 17",0.03202
2017-11-28,218.820007,218.919998,216.710007,218.509995,209.270737,1647700.0,1647700.0,-0.31001,-0.142,218.04667,"November 28, 17",-0.00142
2017-11-27,217.110001,218.360001,216.360001,217.869995,208.657822,1244700.0,1244700.0,0.75999,0.35,217.53,"November 27, 17",0.0035
2017-11-24,219.0,219.100006,216.350006,217.0,207.8246,703600.0,703600.0,-2.0,-0.913,217.48334,"November 24, 17",-0.00913
2017-11-22,218.029999,218.419998,216.529999,217.830002,208.619507,1331900.0,1331900.0,-0.2,-0.092,217.59333,"November 22, 17",-0.00092
2017-11-21,217.880005,217.970001,216.830002,217.320007,208.131088,1226000.0,1226000.0,-0.56,-0.257,217.37334,"November 21, 17",-0.00257
2017-11-20,216.610001,218.339996,216.050003,217.25,208.063995,991200.0,991200.0,0.64,0.295,217.21333,"November 20, 17",0.00295
2017-11-17,217.059998,218.279999,215.860001,216.0,206.866867,1446800.0,1446800.0,-1.06,-0.488,216.71333,"November 17, 17",-0.00488
2017-11-16,215.320007,218.679993,214.809998,217.910004,208.696106,1520300.0,1520300.0,2.59,1.203,217.13333,"November 16, 17",0.01203
2017-11-15,218.960007,219.880005,214.169998,214.449997,205.382431,1323400.0,1323400.0,-4.51001,-2.06,216.16667,"November 15, 17",-0.0206
2017-11-14,220.809998,220.979996,219.520004,219.940002,210.640259,805000.0,805000.0,-0.87,-0.394,220.14667,"November 14, 17",-0.00394
2017-11-13,219.5,221.770004,218.649994,221.429993,212.067261,1209500.0,1209500.0,1.92999,0.879,220.61666,"November 13, 17",0.00879
2017-11-10,216.889999,218.449997,216.270004,218.149994,208.925949,936300.0,936300.0,1.26,0.581,217.62333,"November 10, 17",0.00581
2017-11-09,219.399994,219.75,215.470001,217.440002,208.245987,1003400.0,1003400.0,-1.95999,-0.893,217.55333,"November 09, 17",-0.00893
2017-11-08,220.429993,221.910004,219.830002,220.5,211.176605,972900.0,972900.0,0.07001,0.032,220.74667,"November 08, 17",0.00032
2017-11-07,221.559998,222.839996,220.800003,221.160004,211.80867,855600.0,855600.0,-0.39999,-0.181,221.6,"November 07, 17",-0.00181
2017-11-06,223.630005,224.139999,220.520004,220.949997,211.607559,1103700.0,1103700.0,-2.68001,-1.198,221.87,"November 06, 17",-0.01198
2017-11-03,225.160004,225.919998,223.740005,224.240005,214.758453,810600.0,810600.0,-0.92,-0.409,224.63334,"November 03, 17",-0.00409
2017-11-02,225.699997,226.5,222.860001,225.300003,215.773651,1318400.0,1318400.0,-0.39999,-0.177,224.88667,"November 02, 17",-0.00177
2017-11-01,227.0,227.380005,224.669998,225.460007,215.92688,1149900.0,1149900.0,-1.53999,-0.678,225.83667,"November 01, 17",-0.00678
2017-10-31,228.119995,228.309998,225.779999,225.809998,216.262054,949200.0,949200.0,-2.31,-1.013,226.63333,"October 31, 17",-0.01013
2017-10-30,230.070007,230.449997,227.169998,227.720001,218.091278,742800.0,742800.0,-2.35001,-1.021,228.44667,"October 30, 17",-0.01021
2017-10-27,228.990005,231.350006,228.610001,230.470001,220.725021,1241400.0,1241400.0,1.48,0.646,230.14334,"October 27, 17",0.00646
2017-10-26,226.320007,230.080002,225.899994,229.039993,219.355499,1430400.0,1430400.0,2.71999,1.202,228.34,"October 26, 17",0.01202
2017-10-25,225.389999,226.410004,225.020004,225.5,215.965179,1108600.0,1108600.0,0.11,0.049,225.64334,"October 25, 17",0.00049
2017-10-24,225.740005,226.720001,225.240005,225.839996,216.290787,1107100.0,1107100.0,0.09999,0.044,225.93333,"October 24, 17",0.00044
